r,block_1,block_2,block_3,block_4,block_5,block_6,block_7,block_8,block_9,block_10,block_11,block_12,block_13,block_14,block_15,block_16,block_17,block_18,block_19,block_20,block_21,block_22,block_23,block_24,block_25
2.100000000000000089e+00,1.188444296626641611e-01,1.782893130810386528e-01,3.564772492016793359e-01,2.970136711145329733e-01,0.000000000000000000e+00,1.980553714711336469e-02,1.584155089639105174e-01,3.961577575964016218e-02,2.178882018705473600e-01,1.188417614184238691e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.980239055259219380e-02,1.980166898012908003e-02,5.546018841919373443e-01,8.122016367740548803e-01,7.920915998546916859e-01,8.119868192993046074e-01,6.735337122724512904e-01,9.307728578577585399e-01,6.337119480991606491e-01
2.300000000000000266e+00,2.477172935663843889e-01,3.963980697217384108e-01,1.139320444236937568e+00,5.282903114097622366e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.797283594906331605e-01,3.633275555185135341e-01,5.449949230666336630e-01,2.972540783085514393e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.906183283991965016e-02,6.603881544002747350e-02,1.436746173000649440e+00,2.048043495715077267e+00,2.261900363892362265e+00,1.453065802823011010e+00,2.196693926164626554e+00,2.162990615229662517e+00,2.212504702927438505e+00
2.500000000000000000e+00,7.968151579408284668e-01,9.926503545883681445e-01,1.900874182665582168e+00,1.103995804687128102e+00,0.000000000000000000e+00,1.397789508676874903e-02,8.804473903050202832e-01,7.828550314293093448e-01,1.174290281994323948e+00,3.774302849312215491e-01,0.000000000000000000e+00,1.397727437021855160e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.236107896940907336e-01,1.397516510111459498e-01,2.809794239809160210e+00,4.194270244509017864e+00,3.941120155311133022e+00,3.228733901422035757e+00,3.746885021213143929e+00,4.178998274705111982e+00,5.143335885798427043e+00
2.700000000000000178e+00,1.198583370455266195e+00,1.702204812804180456e+00,2.708372649175383895e+00,2.216652303558614534e+00,0.000000000000000000e+00,1.198470346562070278e-02,1.126357437363599834e+00,9.828623269361548287e-01,1.845875552958165855e+00,8.749462160735455019e-01,0.000000000000000000e+00,9.587337008603265265e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.313807784729224992e-01,2.037001670039969847e-01,3.991243371721592936e+00,6.664928007551165656e+00,6.914040145404388937e+00,4.565945947681572470e+00,5.789862091737477456e+00,6.674853144216475798e+00,7.142147981787593913e+00
2.900000000000000355e+00,1.350733177069321167e+00,1.714610113386326518e+00,3.584074614596395758e+00,2.627872779729993891e+00,0.000000000000000000e+00,4.155710171597171848e-02,1.693144206642211547e+00,1.163736956387783961e+00,2.389832705432187065e+00,8.727618421758754907e-01,0.000000000000000000e+00,7.272169850622420273e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.713193661013339364e-01,3.220046361412122748e-01,5.018443911671824686e+00,8.022245319011567233e+00,7.375176183908538796e+00,5.744984862007768811e+00,7.294846669667739647e+00,7.895108073058578313e+00,9.141621248134109479e+00
3.100000000000000089e+00,1.309431552344249461e+00,2.173569004242238201e+00,4.154973343734814861e+00,3.054338645092362192e+00,0.000000000000000000e+00,2.727725157709232767e-02,1.827243798002414987e+00,1.418585434899292119e+00,2.609850651001939692e+00,1.072982320268330625e+00,0.000000000000000000e+00,1.363802013793165013e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.727312762735158325e-01,2.818098826700478066e-01,5.965129518818133469e+00,8.976145533952619715e+00,8.563652739871447039e+00,6.418928718743523554e+00,7.875734049443136264e+00,9.418859896867562753e+00,9.727884910639723159e+00
3.300000000000000266e+00,1.596932626978790903e+00,2.239200295623671622e+00,4.477127361148636631e+00,2.912042727492821115e+00,0.000000000000000000e+00,4.012015174843654164e-02,2.117959124128269810e+00,1.637096476373283593e+00,2.856912668923762055e+00,1.316035531790642255e+00,0.000000000000000000e+00,1.203551103971693126e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.776383985916495600e-01,2.567188223225550514e-01,6.275321774261653829e+00,1.044150828568673184e+01,1.005246164010204346e+01,7.606404157216780426e+00,9.903792170513792570e+00,1.071909815647352815e+01,1.066283859611662344e+01
3.500000000000000000e+00,2.097429602501363455e+00,2.697038118011538366e+00,5.249882815954326709e+00,3.551624194354550124e+00,0.000000000000000000e+00,8.560129874682745332e-02,2.453458040351841785e+00,1.819243499995883306e+00,3.538630273053620545e+00,1.519532228016531317e+00,0.000000000000000000e+00,7.846437266154233925e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.202154476435506991e-01,3.779985624792220333e-01,7.305261193671394260e+00,1.182265439944150209e+01,1.146156114036748619e+01,8.752299446104256475e+00,1.150159156130823312e+01,1.222557100779928518e+01,1.247510498101260268e+01
3.700000000000000178e+00,2.387573405657229753e+00,3.147656061506344471e+00,5.916932257562248054e+00,4.231128930029057322e+00,0.000000000000000000e+00,8.936597774072381484e-02,2.935777190219695854e+00,2.151422073349845476e+00,4.226263483250251696e+00,1.704459323089264844e+00,0.000000000000000000e+00,9.574500992647248798e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.254291475868184902e-01,4.084503950097902458e-01,8.701151198318443747e+00,1.265438967849822305e+01,1.298147122610931881e+01,9.421260894615889114e+00,1.191378095109200252e+01,1.360150145624327500e+01,1.511406081474279084e+01
3.900000000000000355e+00,2.551249307762755159e+00,3.384857940302493873e+00,6.917165218660553450e+00,5.215709309151674411e+00,0.000000000000000000e+00,4.596412126692053790e-02,3.084781055193720256e+00,2.321463627380427663e+00,4.602734192505796962e+00,1.896156237180028459e+00,0.000000000000000000e+00,1.321409803957471485e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.995608076126185626e-01,5.629505156682110822e-01,9.090172775824314044e+00,1.387840279985237935e+01,1.398803567285025018e+01,9.755401721753358402e+00,1.403932531721427601e+01,1.542525995912911974e+01,1.695901481789737275e+01
4.099999999999999645e+00,2.667213942639356183e+00,3.577537112460903224e+00,7.527326981028044983e+00,5.176752790819709737e+00,0.000000000000000000e+00,1.195714149888771755e-01,3.264226310201245429e+00,2.376114017380448473e+00,4.799054013270604990e+00,1.949674020098053129e+00,0.000000000000000000e+00,1.351616841161336902e-01,1.039896920155389259e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.018794519817582511e+00,4.937854727043293201e-01,9.920066578612489749e+00,1.400846347912690071e+01,1.517268419452825334e+01,1.096883453834215238e+01,1.418007299166088764e+01,1.600547062130489451e+01,1.803263217618538050e+01
4.300000000000000711e+00,2.779434469644916028e+00,3.621288326079068476e+00,7.155446198887860376e+00,5.646828769093867884e+00,0.000000000000000000e+00,9.452967261275445343e-02,3.392998650806149374e+00,2.424973890163726331e+00,5.209237483824118442e+00,1.923817059962245057e+00,0.000000000000000000e+00,1.654195809568397846e-01,4.727144975904631376e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.924038697265196163e-01,6.001461852326501756e-01,1.047477247005997292e+01,1.542583245823989202e+01,1.591146124605726442e+01,1.135245158924760567e+01,1.494836933300855186e+01,1.659312613790168811e+01,1.883309840169827254e+01
4.500000000000000000e+00,3.034262329547327219e+00,3.854823350774098767e+00,7.357900591515396549e+00,5.902574781217010624e+00,4.316166328366980928e-03,1.122096462725857835e-01,3.650465875010537431e+00,2.399844933410514969e+00,5.378105185508556652e+00,2.322043360749408425e+00,0.000000000000000000e+00,1.510447391620389213e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.091712700490934829e+00,5.868281308818247277e-01,1.067808133531159598e+01,1.650699832265997102e+01,1.659135975439545874e+01,1.210077963158285641e+01,1.544942568078550238e+01,1.671335236196695817e+01,1.969508106900579136e+01
4.700000000000001066e+00,3.094138992430425450e+00,4.123405127088870969e+00,7.508635220410527999e+00,5.687868563659346677e+00,3.956702868309855750e-03,1.028644856294854970e-01,3.599602855689457037e+00,2.496738244096015968e+00,5.721564629861881635e+00,2.073263977817048076e+00,0.000000000000000000e+00,2.136321368136111509e-01,3.956879952673337739e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.131329573959982460e+00,6.487108020020073695e-01,1.056824037451451659e+01,1.629169818914871826e+01,1.636068306678741280e+01,1.216510126077563037e+01,1.578519469633889472e+01,1.750114472151491896e+01,1.949872528688578299e+01
4.900000000000000355e+00,3.057884991986610679e+00,3.841046306031490332e+00,7.152142329554921574e+00,5.633397775866523460e+00,3.640342394663782094e-03,1.201198679944033426e-01,3.544711937597947671e+00,2.570142191606695992e+00,5.504363442862912237e+00,2.056745512832375944e+00,0.000000000000000000e+00,2.001908897167064549e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.026315790649678039e+00,7.351355865349236129e-01,1.055323977576298589e+01,1.686044627167997234e+01,1.635909947787076391e+01,1.216790416055744473e+01,1.648910269676854057e+01,1.758680948733970340e+01,1.911893069429804015e+01
5.099999999999999645e+00,2.799260437372183663e+00,3.938956079626035667e+00,7.428801940116364300e+00,5.600044845602727861e+00,2.016275751754826109e-02,1.243251734703729461e-01,3.554382009747795390e+00,2.500240748762694309e+00,5.232393128624877932e+00,2.204410106556544680e+00,0.000000000000000000e+00,2.284793614633568171e-01,1.344243994173189606e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.360303284169124244e-03,1.155704458165228043e+00,6.383018770683337451e-01,1.098186451902856930e+01,1.666651648870999836e+01,1.622009532030482504e+01,1.264022016353739453e+01,1.604141151252589736e+01,1.779027007928408466e+01,1.903659242399378115e+01
5.300000000000000711e+00,2.788040307833751008e+00,3.725121229125090139e+00,7.177453135148414098e+00,5.661350284854198556e+00,1.555827397434607698e-02,1.368997831089506512e-01,3.518307329807695005e+00,2.595181148920670200e+00,5.118826270764278874e+00,2.352356194455047955e+00,0.000000000000000000e+00,2.022293351571481934e-01,9.335382175955945702e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.017252656023218238e+00,6.128179540518637891e-01,1.078488021614453984e+01,1.673337324492324996e+01,1.638483954769663953e+01,1.280260718660107777e+01,1.634127346045694296e+01,1.729130825369540858e+01,1.877511689967462516e+01
5.500000000000000000e+00,2.745014757413306583e+00,3.817500633367477914e+00,7.089692011117110226e+00,5.343802600469644837e+00,1.155796677441946196e-02,1.791314382252360837e-01,3.613753435835448613e+00,2.444567479697884682e+00,5.178125033692014156e+00,2.091943225602819645e+00,0.000000000000000000e+00,2.224598101946678175e-01,1.155848405743451456e-02,2.889255133615680447e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.792888680104973043e-01,5.979510592822850912e-01,1.091349344884886108e+01,1.692578132152175741e+01,1.645716917680907798e+01,1.261658484558902771e+01,1.667438144631979569e+01,1.706500112358123644e+01,1.853819535017100861e+01
5.700000000000001066e+00,2.628419065471204519e+00,3.809943367703024997e+00,6.643986336338320697e+00,5.166364103182787382e+00,2.421268357616122163e-02,1.614025308747111809e-01,3.337735793630203673e+00,2.480513269979174762e+00,4.920703529832783474e+00,2.049959427470775974e+00,0.000000000000000000e+00,2.878217315226405670e-01,8.071255742609423009e-03,2.690077922927358155e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.046260158047278122e+00,7.127219510020603721e-01,1.055930744614367356e+01,1.635897344771208850e+01,1.602733321922228882e+01,1.238972083717734662e+01,1.659845464413690763e+01,1.723617203409739673e+01,1.808598167592336381e+01
5.900000000000000355e+00,2.568764768375073171e+00,3.613805031036081417e+00,6.402072900733626781e+00,5.060539631815252903e+00,2.259912289356768786e-02,1.883081040509734794e-01,3.215718037691353892e+00,2.453318053539413679e+00,4.783625052417523449e+00,1.988676461085332248e+00,0.000000000000000000e+00,2.510663224677331939e-01,2.260013432945914835e-02,5.021616160991198251e-03,0.000000000000000000e+00,2.510896862280348127e-03,9.941088257646830684e-01,6.200402339365842508e-01,1.056874348110525474e+01,1.583383870186925968e+01,1.507221990223701091e+01,1.231222961738144761e+01,1.611763275210858026e+01,1.719719223305490985e+01,1.753344558201634484e+01
6.099999999999999645e+00,2.466522245865216512e+00,3.366643650166706081e+00,6.214659087927663528e+00,4.583879065356577520e+00,2.818884981493128758e-02,1.949543253467020398e-01,3.210290856747730182e+00,2.400806853372015937e+00,4.411687836564473386e+00,1.869816787978062944e+00,0.000000000000000000e+00,2.419205277685938515e-01,1.879340761470361942e-02,7.046635505023978244e-03,4.696250215805084643e-03,4.697923115309175085e-03,8.994655885072625479e-01,6.645939585724224274e-01,1.066701654136074140e+01,1.575945574021024775e+01,1.473425181716802967e+01,1.254926973893312869e+01,1.566784606281732550e+01,1.634879105967006652e+01,1.695928034823043618e+01
6.300000000000000711e+00,2.285988772513650513e+00,3.464660494036234883e+00,5.566542657783577930e+00,4.665146607756156527e+00,4.404606417728879758e-02,1.893800538897309482e-01,2.888621931003331866e+00,2.281639798520787021e+00,4.149264184178117709e+00,1.860902836184417541e+00,0.000000000000000000e+00,2.246035778711834296e-01,1.761921419302580130e-02,8.808491633421533865e-03,4.402833171754112762e-03,2.202200775080267407e-03,8.146452035525582058e-01,6.627007330061271961e-01,1.021417308136198976e+01,1.573734247083293880e+01,1.434648970608162522e+01,1.220339878332486627e+01,1.551930324288496088e+01,1.612882168855177056e+01,1.661969187297999184e+01
6.500000000000000000e+00,2.085421598195464465e+00,3.238194260919120548e+00,5.595415438781417450e+00,4.446613633084198547e+00,4.344632051390916877e-02,2.213482830985528671e-01,2.806682664673114225e+00,2.064783233336700885e+00,4.001319716005575344e+00,1.855735292808455617e+00,0.000000000000000000e+00,2.502986251926570538e-01,1.241378999352425044e-02,1.861832725893524179e-02,6.204118500621012312e-03,2.068776177789193559e-03,8.500905690013235150e-01,7.032123152488881646e-01,9.791868408448195282e+00,1.545426011357474039e+01,1.390542548396531508e+01,1.214252422703145484e+01,1.553910899062593565e+01,1.556739055106053549e+01,1.605333819880483759e+01
6.700000000000001066e+00,2.067935432327448364e+00,2.895867241875330844e+00,5.137875548178568508e+00,4.043026189753833322e+00,4.673304415412735807e-02,2.511662104676552487e-01,2.624112678704687340e+00,2.317234617458374668e+00,3.791332367980333906e+00,1.692086200011587493e+00,0.000000000000000000e+00,2.823060717394451080e-01,1.557837857221203506e-02,9.735253784042158590e-03,0.000000000000000000e+00,1.947119604221552976e-03,7.864730841267727479e-01,6.988454182476279142e-01,9.593801953942978855e+00,1.517642769948534642e+01,1.338360147697754954e+01,1.178865200383757994e+01,1.517059995595133159e+01,1.552411892898296841e+01,1.543442433378639755e+01
6.900000000000000355e+00,1.971832431555086806e+00,3.007702267887979009e+00,4.791130096733314581e+00,3.990091583160497724e+00,7.343888717770329089e-02,2.166241024620433053e-01,2.514585580014869315e+00,2.210562506137622396e+00,3.596777802263631862e+00,1.745968846310698375e+00,0.000000000000000000e+00,2.588359498258704372e-01,3.304897828855657416e-02,1.835821870113133955e-02,5.505699111864481403e-03,5.507660353470159552e-03,7.029987279540127476e-01,6.699352108189033927e-01,9.523085881940716035e+00,1.500536296973947614e+01,1.310544498460231466e+01,1.171547944166946742e+01,1.497967068197969276e+01,1.506681111629226777e+01,1.498223659905801419e+01
7.099999999999999645e+00,1.794689188750056452e+00,2.776485761272674768e+00,4.559701133555758013e+00,3.641938011405284836e+00,9.190203718535837341e-02,2.618091912588925707e-01,2.376656849488612000e+00,2.058307253191660191e+00,3.324179439501641298e+00,1.624720787209728234e+00,0.000000000000000000e+00,3.051415328260556059e-01,3.468156615487819755e-02,1.907244614649926395e-02,8.666513060243314498e-03,3.467840099134595743e-03,6.448844098179795647e-01,7.159342910845238883e-01,9.443266861500875464e+00,1.476678570123006295e+01,1.278320830716564238e+01,1.147742407922166485e+01,1.501479195951091050e+01,1.483330561697656158e+01,1.470141325774077146e+01
7.300000000000000711e+00,1.620609463085721735e+00,2.756042621357798872e+00,4.400214329223074650e+00,3.558268860836224956e+00,8.037442481528214722e-02,2.706228199373524324e-01,2.136711912295845117e+00,2.020890221237828133e+00,3.252801708699182281e+00,1.576286161760816817e+00,0.000000000000000000e+00,2.935717189527684567e-01,4.100919490605287737e-02,1.476144085153011098e-02,1.147743813687566485e-02,1.148152663294914853e-02,7.264658328492004102e-01,6.788846402359298704e-01,9.233118374714379684e+00,1.468731582276108583e+01,1.245152834849638168e+01,1.174444888485736627e+01,1.469389191550178175e+01,1.482053837584810907e+01,1.455636899697914011e+01
7.500000000000000000e+00,1.703164526163491344e+00,2.637443185136312263e+00,4.143819185938093064e+00,3.315110921173021641e+00,1.087788494181702453e-01,2.594905610052108957e-01,2.243331071534322874e+00,2.217586711896319507e+00,2.946441556101414783e+00,1.470034186059309800e+00,0.000000000000000000e+00,2.998769718343370361e-01,4.351348714961654485e-02,2.175398875905086571e-02,1.242686357175822216e-02,4.661733852154978028e-03,6.074532324501143998e-01,6.866612408463718120e-01,9.061181282001269821e+00,1.428748318068635292e+01,1.208530613767629625e+01,1.116531047603159088e+01,1.464184797902004398e+01,1.478957341931781500e+01,1.407164121172215943e+01
7.700000000000001066e+00,1.537704032146411715e+00,2.595113365527070393e+00,3.730888948460238552e+00,3.195253526739493921e+00,1.385851417499904259e-01,3.213690014529811401e-01,2.171057476865616120e+00,2.031646998868401610e+00,2.743773562533279531e+00,1.484595584690233672e+00,0.000000000000000000e+00,2.727092895731976219e-01,4.570565606678022447e-02,1.916446113700511628e-02,1.473716477660445313e-02,4.422724336011216520e-03,5.807305962504519803e-01,7.413625530714262890e-01,9.012360791220558554e+00,1.417571540911685801e+01,1.164255757893232968e+01,1.134759674142481778e+01,1.415950967005667493e+01,1.451478658655221565e+01,1.398548260723494963e+01
7.900000000000000355e+00,1.565880935416449127e+00,2.445774396536183115e+00,3.688624411040879902e+00,3.104132325471273379e+00,1.288561444256849375e-01,2.716925362881315587e-01,1.950509990376178004e+00,2.109368681405691337e+00,2.714464429890964592e+00,1.455200146964641839e+00,0.000000000000000000e+00,2.968879376377041024e-01,5.602691802247176250e-02,2.660941637797610906e-02,1.960064953347242026e-02,1.400545120148256190e-02,6.091107036349072690e-01,7.183043789431478032e-01,8.666883663859133335e+00,1.392093317423448973e+01,1.158424658007318975e+01,1.125087508489932731e+01,1.411145257027926547e+01,1.420370456935541803e+01,1.366304739296339044e+01
8.100000000000001421e+00,1.457536808333869782e+00,2.281188593606946036e+00,3.419477970488545626e+00,2.884816953883076796e+00,1.398916782245252510e-01,3.037358824260001922e-01,1.858046362186055900e+00,1.909233245848378724e+00,2.566090336806723382e+00,1.358916056698779018e+00,0.000000000000000000e+00,2.983939313630707968e-01,6.661806626274849319e-02,2.397946721543003576e-02,9.322357291829270684e-03,6.661198646021068356e-03,5.154697871602103021e-01,7.525318277420908197e-01,8.551953165165905091e+00,1.362308521408542283e+01,1.117378316765346113e+01,1.103785489633943229e+01,1.398686062150573584e+01,1.411173621597416350e+01,1.340962442898553952e+01
8.300000000000000711e+00,1.376723896745404963e+00,2.299484718948048734e+00,3.292199974362273629e+00,2.771571929920909394e+00,1.865240425701665816e-01,3.451000813680892287e-01,1.793686963480142449e+00,1.931267151513752278e+00,2.522591581196633737e+00,1.370348779816086937e+00,0.000000000000000000e+00,2.917996102797515978e-01,7.486674178695670867e-02,2.791287744529282258e-02,1.522032245284928552e-02,8.881684140100225625e-03,5.898751580999106459e-01,7.649070092415169997e-01,8.271681862151570641e+00,1.369275950908995654e+01,1.098938181864788000e+01,1.089421941558749651e+01,1.393642534936807564e+01,1.393210773267748692e+01,1.304267908247581431e+01
8.500000000000000000e+00,1.329640134525369444e+00,2.145360996138649057e+00,3.176602528855223984e+00,2.697111411204665021e+00,1.899487533655556393e-01,3.435688713742854339e-01,1.694551171510968679e+00,1.888643180755150697e+00,2.262515061682183859e+00,1.312672571415570033e+00,0.000000000000000000e+00,3.387148312044847009e-01,5.565626568604331581e-02,3.145390613628420984e-02,3.386257260239319139e-02,1.330789237526367082e-02,6.047786743779336449e-01,7.668314157881577220e-01,8.235460769678713433e+00,1.324234599109323085e+01,1.069364221792943503e+01,1.051704183434568307e+01,1.370337285738477284e+01,1.367009617877735295e+01,1.280871929725096692e+01
8.699999999999999289e+00,1.279606508423537514e+00,2.117163347238691706e+00,2.847485259740791808e+00,2.644961588788006246e+00,1.963296866257175921e-01,3.614432032856043642e-01,1.582902862060313609e+00,1.795881439348730790e+00,2.208198025433029343e+00,1.278422925654817854e+00,0.000000000000000000e+00,2.736684830144249236e-01,7.738045718968460107e-02,2.540529113260996466e-02,3.232363588732904691e-02,1.270309472988429694e-02,5.992307328940009725e-01,7.389088526951776981e-01,7.999771762909124284e+00,1.302283846879654483e+01,1.032311132250111463e+01,1.074807274086941256e+01,1.360613611278991364e+01,1.358229156480847166e+01,1.279238669609761736e+01
